x,y,labels,dist_from_origin,dist_from_TAC-1,name
0.12102421,-0.06850165,Hair Shaft-cuticle.cortex,0.27994608879089355,0.30621740221977234,RNA PCA
0.13958892,0.013606175,Hair Shaft-cuticle.cortex,0.2823622226715088,0.3469218909740448,RNA PCA
0.09632771,-0.0007761719,Hair Shaft-cuticle.cortex,0.1932612806558609,0.25462573766708374,RNA PCA
0.076716095,-0.0048562177,Hair Shaft-cuticle.cortex,0.15404345095157623,0.21430236101150513,RNA PCA
0.060540993,0.022533515,Hair Shaft-cuticle.cortex,0.12937699258327484,0.20619770884513855,RNA PCA
0.14813338,-0.07978379,Hair Shaft-cuticle.cortex,0.33973559737205505,0.36582693457603455,RNA PCA
0.16148958,-0.08613766,Hair Shaft-cuticle.cortex,0.3702239394187927,0.39593884348869324,RNA PCA
0.121130675,-0.0550012,Hair Shaft-cuticle.cortex,0.26765257120132446,0.3008943498134613,RNA PCA
0.12980309,-0.06819861,Hair Shaft-cuticle.cortex,0.2953859567642212,0.3234840929508209,RNA PCA
0.12983495,-0.056526616,Hair Shaft-cuticle.cortex,0.2851288616657257,0.31890618801116943,RNA PCA
0.027713401,-0.016125094,Hair Shaft-cuticle.cortex,0.06414969265460968,0.11352504789829254,RNA PCA
0.05225912,-0.007841635,Hair Shaft-cuticle.cortex,0.10578715801239014,0.1654028594493866,RNA PCA
0.1541856,-0.08091317,Hair Shaft-cuticle.cortex,0.3518385887145996,0.3784644603729248,RNA PCA
0.13410972,-0.061418943,Hair Shaft-cuticle.cortex,0.2971779406070709,0.3292261064052582,RNA PCA
0.10215025,-0.045411956,Hair Shaft-cuticle.cortex,0.2245178073644638,0.2601088285446167,RNA PCA
0.12489795,-0.05880543,Hair Shaft-cuticle.cortex,0.277872771024704,0.3097631335258484,RNA PCA
0.12981778,-0.07638325,Hair Shaft-cuticle.cortex,0.30355405807495117,0.3277628719806671,RNA PCA
0.14255187,-0.07702147,Hair Shaft-cuticle.cortex,0.3269389569759369,0.3532543182373047,RNA PCA
0.13792132,-0.072310455,Hair Shaft-cuticle.cortex,0.31401023268699646,0.34161925315856934,RNA PCA
0.14758326,-0.07903298,Hair Shaft-cuticle.cortex,0.3380070626735687,0.36432257294654846,RNA PCA
0.124089345,-0.0748576,Hair Shaft-cuticle.cortex,0.29189518094062805,0.31564468145370483,RNA PCA
0.087468565,-0.09213782,Hair Shaft-cuticle.cortex,0.2554681897163391,0.25941404700279236,RNA PCA
0.08400607,-0.048708163,Hair Shaft-cuticle.cortex,0.1948254406452179,0.22457456588745117,RNA PCA
0.10273979,-0.06047454,Hair Shaft-cuticle.cortex,0.2395727038383484,0.26625752449035645,RNA PCA
0.16233315,-0.087230906,Hair Shaft-cuticle.cortex,0.3728311061859131,0.39825665950775146,RNA PCA
0.1125559,-0.071682766,Hair Shaft-cuticle.cortex,0.26848912239074707,0.2912490665912628,RNA PCA
0.13671966,-0.073768735,Hair Shaft-cuticle.cortex,0.3132392466068268,0.3399733901023865,RNA PCA
0.09447854,-0.042730276,Hair Shaft-cuticle.cortex,0.2081322818994522,0.24412596225738525,RNA PCA
0.046339218,-0.090116516,Hair Shaft-cuticle.cortex,0.20336340367794037,0.1871999353170395,RNA PCA
0.047829352,-0.029311012,Hair Shaft-cuticle.cortex,0.11231020838022232,0.1493343859910965,RNA PCA
0.13964155,-0.027627083,Hair Shaft-cuticle.cortex,0.2866430878639221,0.3348951041698456,RNA PCA
0.017378304,0.018448304,Hair Shaft-cuticle.cortex,0.050700750201940536,0.13434304296970367,RNA PCA
0.0594859,-0.04705696,Hair Shaft-cuticle.cortex,0.15198823809623718,0.1752742975950241,RNA PCA
0.09623376,-0.0600155,Hair Shaft-cuticle.cortex,0.22780871391296387,0.2531886398792267,RNA PCA
0.13337624,-0.07797645,Hair Shaft-cuticle.cortex,0.3114897310733795,0.3356705605983734,RNA PCA
0.07398878,-0.025220403,Hair Shaft-cuticle.cortex,0.15665774047374725,0.202250674366951,RNA PCA
0.09632721,-0.013490804,Hair Shaft-cuticle.cortex,0.19515149295330048,0.24958279728889465,RNA PCA
0.10751259,-0.047929246,Hair Shaft-cuticle.cortex,0.2365208864212036,0.27148592472076416,RNA PCA
0.04486232,-0.03735705,Hair Shaft-cuticle.cortex,0.11689169704914093,0.14367344975471497,RNA PCA
0.06460833,-0.0073784087,Hair Shaft-cuticle.cortex,0.1302405297756195,0.18947818875312805,RNA PCA
0.09607156,-0.051689696,Hair Shaft-cuticle.cortex,0.2190602719783783,0.24960750341415405,RNA PCA
0.098869786,0.029189086,Hair Shaft-cuticle.cortex,0.20691221952438354,0.28033462166786194,RNA PCA
0.09541196,-0.06565187,Hair Shaft-cuticle.cortex,0.23267856240272522,0.25439634919166565,RNA PCA
0.16046995,-0.08588497,Hair Shaft-cuticle.cortex,0.3681170344352722,0.39376768469810486,RNA PCA
0.16202532,-0.086171225,Hair Shaft-cuticle.cortex,0.3712350130081177,0.3970218002796173,RNA PCA
-0.05166139,0.03476533,Hair Shaft-cuticle.cortex,0.12470042705535889,0.14328667521476746,RNA PCA
0.1048962,-0.067655526,Hair Shaft-cuticle.cortex,0.25095218420028687,0.27403077483177185,RNA PCA
0.09221157,-0.058111064,Hair Shaft-cuticle.cortex,0.21885886788368225,0.2443922609090805,RNA PCA
0.16181868,-0.08641425,Hair Shaft-cuticle.cortex,0.37109437584877014,0.39675408601760864,RNA PCA
0.02349322,-0.104374066,Hair Shaft-cuticle.cortex,0.21479254961013794,0.17668083310127258,RNA PCA
0.05113166,0.003635607,Hair Shaft-cuticle.cortex,0.1026114970445633,0.1714988350868225,RNA PCA
0.13739155,-0.07174694,Hair Shaft-cuticle.cortex,0.31251266598701477,0.34028661251068115,RNA PCA
-0.010540439,-0.08082358,Hair Shaft-cuticle.cortex,0.16337867081165314,0.10279243439435959,RNA PCA
0.16049273,-0.08588869,Hair Shaft-cuticle.cortex,0.36816224455833435,0.39381489157676697,RNA PCA
0.13120528,-0.07860324,Hair Shaft-cuticle.cortex,0.3083168864250183,0.33177244663238525,RNA PCA
0.03512602,-0.04547178,Hair Shaft-cuticle.cortex,0.11504457890987396,0.12662896513938904,RNA PCA
0.07768806,-0.10219103,Hair Shaft-cuticle.cortex,0.25816088914871216,0.2529200315475464,RNA PCA
0.114969835,-0.0005901776,Hair Shaft-cuticle.cortex,0.23096410930156708,0.29141563177108765,RNA PCA
0.005412772,0.009524124,Hair Shaft-cuticle.cortex,0.02191120572388172,0.10535455495119095,RNA PCA
0.14091864,-0.076697685,Hair Shaft-cuticle.cortex,0.3236742913722992,0.3498435318470001,RNA PCA
0.15315527,0.0076385764,Hair Shaft-cuticle.cortex,0.3091297745704651,0.370981365442276,RNA PCA
0.16079007,-0.085904844,Hair Shaft-cuticle.cortex,0.36872023344039917,0.3944144546985626,RNA PCA
0.11523669,-0.06939555,Hair Shaft-cuticle.cortex,0.2706775367259979,0.2952582836151123,RNA PCA
0.11349487,-0.018061934,Hair Shaft-cuticle.cortex,0.23086635768413544,0.2829349637031555,RNA PCA
0.15601753,-0.08399351,Hair Shaft-cuticle.cortex,0.3581607937812805,0.383838027715683,RNA PCA
0.040361237,-0.012749103,Hair Shaft-cuticle.cortex,0.08470369875431061,0.13973601162433624,RNA PCA
0.09357644,0.021476636,Hair Shaft-cuticle.cortex,0.19261205196380615,0.26406875252723694,RNA PCA
0.09108611,-0.058942407,Hair Shaft-cuticle.cortex,0.21784503757953644,0.24254310131072998,RNA PCA
0.16144596,-0.08631266,Hair Shaft-cuticle.cortex,0.37031489610671997,0.3959547281265259,RNA PCA
0.12929021,-0.05697222,Hair Shaft-cuticle.cortex,0.28447556495666504,0.3179549276828766,RNA PCA
0.11453709,-0.05145767,Hair Shaft-cuticle.cortex,0.2524631917476654,0.28655940294265747,RNA PCA
0.10864597,-0.010675597,Hair Shaft-cuticle.cortex,0.21921204030513763,0.2750585079193115,RNA PCA
0.16130622,-0.08612201,Hair Shaft-cuticle.cortex,0.36987408995628357,0.39556559920310974,RNA PCA
-0.018422117,-0.09408037,Hair Shaft-cuticle.cortex,0.1923247128725052,0.12540608644485474,RNA PCA
0.10249689,-0.0204606,Hair Shaft-cuticle.cortex,0.20980453491210938,0.2603190839290619,RNA PCA
0.15446606,0.009541211,Hair Shaft-cuticle.cortex,0.31202808022499084,0.3744451105594635,RNA PCA
0.083599575,-0.01519143,Hair Shaft-cuticle.cortex,0.17034834623336792,0.22368909418582916,RNA PCA
0.15263607,0.008636658,Hair Shaft-cuticle.cortex,0.30817630887031555,0.37038183212280273,RNA PCA
0.16154078,-0.0863482,Hair Shaft-cuticle.cortex,0.37052246928215027,0.39616379141807556,RNA PCA
0.053876247,-0.11133175,Hair Shaft-cuticle.cortex,0.24863842129707336,0.2272430956363678,RNA PCA
0.15159927,-0.081199855,Hair Shaft-cuticle.cortex,0.3474045395851135,0.37348800897598267,RNA PCA
0.033876088,-0.00137329,Hair Shaft-cuticle.cortex,0.06783314794301987,0.13599622249603271,RNA PCA
0.101393856,-0.07594963,Hair Shaft-cuticle.cortex,0.25473830103874207,0.2722344994544983,RNA PCA
0.10158514,-0.06603728,Hair Shaft-cuticle.cortex,0.24352240562438965,0.2666797339916229,RNA PCA
-0.009866345,-0.08052421,Hair Shaft-cuticle.cortex,0.1626104712486267,0.10265527665615082,RNA PCA
0.10643575,0.05894329,Hair Shaft-cuticle.cortex,0.24454574286937714,0.3239477276802063,RNA PCA
0.10971369,-0.074258804,Hair Shaft-cuticle.cortex,0.26653042435646057,0.28722378611564636,RNA PCA
0.0065625226,-0.08409968,Hair Shaft-cuticle.cortex,0.1691121757030487,0.12367714196443558,RNA PCA
0.16182755,-0.08683791,Hair Shaft-cuticle.cortex,0.37152421474456787,0.39702099561691284,RNA PCA
0.16324341,-0.08715531,Hair Shaft-cuticle.cortex,0.3744189739227295,0.4000181555747986,RNA PCA
0.16168703,-0.08655338,Hair Shaft-cuticle.cortex,0.3709898293018341,0.39657464623451233,RNA PCA
0.08064684,-0.051138658,Hair Shaft-cuticle.cortex,0.19157163798809052,0.21869124472141266,RNA PCA
0.06216601,-0.048157692,Hair Shaft-cuticle.cortex,0.15759927034378052,0.1809731274843216,RNA PCA
0.015108507,-0.060651045,Hair Shaft-cuticle.cortex,0.12517260015010834,0.10130047798156738,RNA PCA
0.15929237,-0.08491254,Hair Shaft-cuticle.cortex,0.36502158641815186,0.39086517691612244,RNA PCA
0.120201066,-0.068267494,Hair Shaft-cuticle.cortex,0.27825021743774414,0.304472953081131,RNA PCA
0.0626076,-0.008589028,Hair Shaft-cuticle.cortex,0.1265563815832138,0.18497058749198914,RNA PCA
0.097324796,-0.081128515,Hair Shaft-cuticle.cortex,0.2547774612903595,0.26817044615745544,RNA PCA
0.07368085,-0.010346514,Hair Shaft-cuticle.cortex,0.14908280968666077,0.20579954981803894,RNA PCA
0.16102782,-0.08588057,Hair Shaft-cuticle.cortex,0.3691306412220001,0.39487189054489136,RNA PCA
0.08180423,-0.05640734,Hair Shaft-cuticle.cortex,0.19939099252223969,0.223105788230896,RNA PCA
0.16084051,-0.08627845,Hair Shaft-cuticle.cortex,0.36917704343795776,0.39473339915275574,RNA PCA
0.087382525,-0.008265652,Hair Shaft-cuticle.cortex,0.17599846422672272,0.2336553931236267,RNA PCA
0.15295215,-0.08072823,Hair Shaft-cuticle.cortex,0.34941014647483826,0.3759114444255829,RNA PCA
0.082375266,-0.065976456,Hair Shaft-cuticle.cortex,0.21186767518520355,0.22927269339561462,RNA PCA
0.06608535,-0.03663184,Hair Shaft-cuticle.cortex,0.15140663087368011,0.18614071607589722,RNA PCA
0.15452535,-0.08057518,Hair Shaft-cuticle.cortex,0.35213664174079895,0.37895479798316956,RNA PCA
0.123653494,-0.0650902,Hair Shaft-cuticle.cortex,0.2813183069229126,0.3098229467868805,RNA PCA
0.16416118,-0.087267734,Hair Shaft-cuticle.cortex,0.3762059211730957,0.4019065201282501,RNA PCA
0.044769797,-0.008414079,Hair Shaft-cuticle.cortex,0.09116984903812408,0.15074872970581055,RNA PCA
0.16195185,-0.08625955,Hair Shaft-cuticle.cortex,0.37118664383888245,0.39692771434783936,RNA PCA
0.12358833,-0.020913586,Hair Shaft-cuticle.cortex,0.2520160377025604,0.3028644323348999,RNA PCA
0.07392637,-0.03547223,Hair Shaft-cuticle.cortex,0.16436123847961426,0.20180583000183105,RNA PCA
0.06742451,-0.0065626116,Hair Shaft-cuticle.cortex,0.135694220662117,0.19536761939525604,RNA PCA
0.10722362,-0.072429866,Hair Shaft-cuticle.cortex,0.2602483332157135,0.28128185868263245,RNA PCA
0.07512877,-0.078027695,Hair Shaft-cuticle.cortex,0.21748784184455872,0.22429712116718292,RNA PCA
0.053696632,-0.042499762,Hair Shaft-cuticle.cortex,0.137175053358078,0.16238024830818176,RNA PCA
-0.046184834,0.042198133,Hair Shaft-cuticle.cortex,0.12528271973133087,0.15416792035102844,RNA PCA
0.07418947,-0.055358987,Hair Shaft-cuticle.cortex,0.18566568195819855,0.20765170454978943,RNA PCA
0.15236266,-0.0813678,Hair Shaft-cuticle.cortex,0.3489551544189453,0.37509647011756897,RNA PCA
0.10592036,-0.054693937,Hair Shaft-cuticle.cortex,0.2395549714565277,0.27030041813850403,RNA PCA
0.16089061,-0.08613868,Hair Shaft-cuticle.cortex,0.36913198232650757,0.3947506844997406,RNA PCA
0.020190088,-0.053634964,Hair Shaft-cuticle.cortex,0.11474425345659256,0.10324624925851822,RNA PCA
0.044356164,0.015157718,Hair Shaft-cuticle.cortex,0.09381864964962006,0.17088839411735535,RNA PCA
0.068842195,-0.016167464,Hair Shaft-cuticle.cortex,0.14166662096977234,0.19405147433280945,RNA PCA
-0.02844079,-0.060318876,Hair Shaft-cuticle.cortex,0.1335739940404892,0.05646210163831711,RNA PCA
0.013512934,-0.07297375,Hair Shaft-cuticle.cortex,0.1487022340297699,0.11480452120304108,RNA PCA
0.12929495,-0.07904876,Hair Shaft-cuticle.cortex,0.30544301867485046,0.3282950818538666,RNA PCA
0.10032721,-0.05085956,Hair Shaft-cuticle.cortex,0.22592070698738098,0.25785890221595764,RNA PCA
0.11173884,-0.061811425,Hair Shaft-cuticle.cortex,0.2567935883998871,0.2846892774105072,RNA PCA
0.06269729,-0.016524116,Hair Shaft-cuticle.cortex,0.12985847890377045,0.18175867199897766,RNA PCA
0.1605255,-0.085885346,Hair Shaft-cuticle.cortex,0.36821866035461426,0.3938780128955841,RNA PCA
0.11169516,-0.057352427,Hair Shaft-cuticle.cortex,0.2524505853652954,0.28279849886894226,RNA PCA
0.16200729,-0.0863215,Hair Shaft-cuticle.cortex,0.3713483214378357,0.39707398414611816,RNA PCA
0.07256852,-0.052111473,Hair Shaft-cuticle.cortex,0.17915953695774078,0.20305801928043365,RNA PCA
0.07097226,-0.06442381,Hair Shaft-cuticle.cortex,0.19229324162006378,0.2063875049352646,RNA PCA
0.025645861,0.0031649547,Hair Shaft-cuticle.cortex,0.051692113280296326,0.12638936936855316,RNA PCA
0.15959397,-0.085611485,Hair Shaft-cuticle.cortex,0.36625275015830994,0.39186978340148926,RNA PCA
0.031952754,-0.022228958,Hair Shaft-cuticle.cortex,0.07788816839456558,0.11905717849731445,RNA PCA
0.16122352,-0.08638012,Hair Shaft-cuticle.cortex,0.36997488141059875,0.39555293321609497,RNA PCA
0.16212179,-0.086511336,Hair Shaft-cuticle.cortex,0.37174245715141296,0.3974127769470215,RNA PCA
0.1616461,-0.086585745,Hair Shaft-cuticle.cortex,0.3709467947483063,0.3965121805667877,RNA PCA
0.11558625,-0.046023645,Hair Shaft-cuticle.cortex,0.25011977553367615,0.28734293580055237,RNA PCA
0.10720263,-0.061689556,Hair Shaft-cuticle.cortex,0.24864324927330017,0.2756370007991791,RNA PCA
0.11593331,-0.07073413,Hair Shaft-cuticle.cortex,0.27330487966537476,0.2973434329032898,RNA PCA
0.0887083,-0.03364514,Hair Shaft-cuticle.cortex,0.19032123684883118,0.2314995378255844,RNA PCA
0.041728828,-0.052038684,Hair Shaft-cuticle.cortex,0.13360486924648285,0.14273658394813538,RNA PCA
0.09477179,-0.066031836,Hair Shaft-cuticle.cortex,0.23205019533634186,0.25335583090782166,RNA PCA
0.0034014243,0.019143868,Hair Shaft-cuticle.cortex,0.03889210894703865,0.11910416930913925,RNA PCA
0.09906613,-0.0704976,Hair Shaft-cuticle.cortex,0.24438844621181488,0.2642842233181,RNA PCA
0.14994371,0.009188813,Hair Shaft-cuticle.cortex,0.30274105072021484,0.3652559816837311,RNA PCA
0.10743951,-0.04192872,Hair Shaft-cuticle.cortex,0.23169349133968353,0.2701357305049896,RNA PCA
0.14919509,0.009185942,Hair Shaft-cuticle.cortex,0.3012121915817261,0.3637620210647583,RNA PCA
0.13204864,-0.050359398,Hair Shaft-cuticle.cortex,0.2845558524131775,0.32163023948669434,RNA PCA
0.023727335,0.027648143,Hair Shaft-cuticle.cortex,0.07289961725473404,0.15660086274147034,RNA PCA
0.080644526,-0.024580974,Hair Shaft-cuticle.cortex,0.16901634633541107,0.21570716798305511,RNA PCA
0.14070672,-0.07710324,Hair Shaft-cuticle.cortex,0.3236912786960602,0.3496437966823578,RNA PCA
0.10047609,-0.07909739,Hair Shaft-cuticle.cortex,0.2571565508842468,0.27265188097953796,RNA PCA
0.05448458,-0.040489543,Hair Shaft-cuticle.cortex,0.13597333431243896,0.16348111629486084,RNA PCA
0.10710046,-0.031374305,Hair Shaft-cuticle.cortex,0.2241361141204834,0.268649697303772,RNA PCA
0.12998763,-0.060005862,Hair Shaft-cuticle.cortex,0.2883196473121643,0.3204186260700226,RNA PCA
0.0975387,-0.061237805,Hair Shaft-cuticle.cortex,0.23136429488658905,0.25632938742637634,RNA PCA
0.16127561,-0.08623723,Hair Shaft-cuticle.cortex,0.3699304163455963,0.39557236433029175,RNA PCA
0.06154785,-0.05119046,Hair Shaft-cuticle.cortex,0.16045086085796356,0.18095342814922333,RNA PCA
0.13173087,-0.010346894,Hair Shaft-cuticle.cortex,0.26582756638526917,0.3215288519859314,RNA PCA
0.08637964,-0.014332187,Hair Shaft-cuticle.cortex,0.17557059228420258,0.22948849201202393,RNA PCA
0.045057803,-0.026541287,Hair Shaft-cuticle.cortex,0.10468356311321259,0.1440984606742859,RNA PCA
0.096511856,-0.04208228,Hair Shaft-cuticle.cortex,0.21135829389095306,0.2481074333190918,RNA PCA
0.07393007,-0.046918567,Hair Shaft-cuticle.cortex,0.17557258903980255,0.20393773913383484,RNA PCA
0.14110743,-0.07877285,Hair Shaft-cuticle.cortex,0.32607051730155945,0.35136035084724426,RNA PCA
0.16118026,-0.086147405,Hair Shaft-cuticle.cortex,0.3696689307689667,0.3953305780887604,RNA PCA
0.09998541,-0.08876865,Hair Shaft-cuticle.cortex,0.2690202295780182,0.27925124764442444,RNA PCA
0.066419296,-0.045441657,Hair Shaft-cuticle.cortex,0.16130158305168152,0.18853728473186493,RNA PCA
0.08154901,-0.057395317,Hair Shaft-cuticle.cortex,0.20010872185230255,0.22305504977703094,RNA PCA
0.16179621,-0.08608298,Hair Shaft-cuticle.cortex,0.3707309067249298,0.39651548862457275,RNA PCA
0.15977386,-0.08553002,Hair Shaft-cuticle.cortex,0.3665012717247009,0.3921792507171631,RNA PCA
0.14610395,-0.080080956,Hair Shaft-cuticle.cortex,0.33635854721069336,0.3619736135005951,RNA PCA
0.16183415,-0.08635971,Hair Shaft-cuticle.cortex,0.37106919288635254,0.39675265550613403,RNA PCA
0.047747765,-0.07469451,Hair Shaft-cuticle.cortex,0.17777018249034882,0.17197632789611816,RNA PCA
0.16100802,-0.08610736,Hair Shaft-cuticle.cortex,0.36931565403938293,0.3949654698371887,RNA PCA
0.024583247,-0.008766103,Hair Shaft-cuticle.cortex,0.05221090465784073,0.11280690878629684,RNA PCA
0.037693277,-0.016467836,Hair Shaft-cuticle.cortex,0.08231379836797714,0.13265402615070343,RNA PCA
0.04324042,-0.07173544,Hair Shaft-cuticle.cortex,0.1679132729768753,0.16113154590129852,RNA PCA
0.03393448,0.0057329475,Hair Shaft-cuticle.cortex,0.06885809451341629,0.14310599863529205,RNA PCA
0.13069867,-0.07443843,Hair Shaft-cuticle.cortex,0.30312010645866394,0.328418105840683,RNA PCA
0.130258,-0.058896262,Hair Shaft-cuticle.cortex,0.28788048028945923,0.32056155800819397,RNA PCA
0.1537986,0.009453685,Hair Shaft-cuticle.cortex,0.3106522262096405,0.37307173013687134,RNA PCA
0.061637048,-0.080932334,Hair Shaft-cuticle.cortex,0.2041679173707962,0.202574223279953,RNA PCA
0.091099925,-0.09487462,Hair Shaft-cuticle.cortex,0.26459479331970215,0.2685531675815582,RNA PCA
0.16225661,-0.08637254,Hair Shaft-cuticle.cortex,0.37185344099998474,0.39759886264801025,RNA PCA
0.084530085,-0.036815397,Hair Shaft-cuticle.cortex,0.18492363393306732,0.22326752543449402,RNA PCA
0.14443725,-0.073041834,Hair Shaft-cuticle.cortex,0.3265830874443054,0.35495665669441223,RNA PCA
0.124944605,-0.04881921,Hair Shaft-cuticle.cortex,0.2699137032032013,0.3068801462650299,RNA PCA
0.09572299,0.0126866205,Hair Shaft-cuticle.cortex,0.1937233805656433,0.2614498436450958,RNA PCA
0.1624181,-0.086061314,Hair Shaft-cuticle.cortex,0.3718465268611908,0.3977380692958832,RNA PCA
0.06261307,-0.031983532,Hair Shaft-cuticle.cortex,0.14085058867931366,0.17892193794250488,RNA PCA
0.075932324,-0.062980615,Hair Shaft-cuticle.cortex,0.19794829189777374,0.21504303812980652,RNA PCA
0.11327587,-0.053443566,Hair Shaft-cuticle.cortex,0.2518231272697449,0.28461942076683044,RNA PCA
0.13415155,-0.0654914,Hair Shaft-cuticle.cortex,0.3008161783218384,0.33094653487205505,RNA PCA
0.089871146,-0.07060178,Hair Shaft-cuticle.cortex,0.22957651317119598,0.24659739434719086,RNA PCA
0.12291535,0.00232593,Hair Shaft-cuticle.cortex,0.2471247911453247,0.30843669176101685,RNA PCA
0.16093248,-0.08601373,Hair Shaft-cuticle.cortex,0.36908647418022156,0.3947606384754181,RNA PCA
0.15897845,-0.08498722,Hair Shaft-cuticle.cortex,0.36452195048332214,0.3902854323387146,RNA PCA
0.16124165,-0.08611073,Hair Shaft-cuticle.cortex,0.3697451949119568,0.3954310715198517,RNA PCA
0.16170579,-0.086386584,Hair Shaft-cuticle.cortex,0.37086132168769836,0.3965137004852295,RNA PCA
0.021457717,-0.09518168,Hair Shaft-cuticle.cortex,0.19576367735862732,0.15921498835086823,RNA PCA
0.113279276,0.007665887,Hair Shaft-cuticle.cortex,0.22806023061275482,0.29215317964553833,RNA PCA
0.14157341,-0.077566795,Hair Shaft-cuticle.cortex,0.32570943236351013,0.35161250829696655,RNA PCA
0.1605081,-0.08588469,Hair Shaft-cuticle.cortex,0.3681863248348236,0.3938429653644562,RNA PCA
0.16180779,-0.08636941,Hair Shaft-cuticle.cortex,0.37103062868118286,0.39670613408088684,RNA PCA
0.13865694,0.01810212,Hair Shaft-cuticle.cortex,0.2815118134021759,0.3476127088069916,RNA PCA
0.16051534,-0.08583213,Hair Shaft-cuticle.cortex,0.3681480586528778,0.3938267230987549,RNA PCA
0.058216494,0.0048993193,Hair Shaft-cuticle.cortex,0.11697844415903091,0.18550874292850494,RNA PCA
0.0457492,-0.0012581216,Hair Shaft-cuticle.cortex,0.09159731864929199,0.15766097605228424,RNA PCA
0.16036738,-0.08594871,Hair Shaft-cuticle.cortex,0.3679922819137573,0.3936012387275696,RNA PCA
0.1552446,-0.083319336,Hair Shaft-cuticle.cortex,0.3560962677001953,0.38191792368888855,RNA PCA
0.06363017,-0.023292411,Hair Shaft-cuticle.cortex,0.1357266902923584,0.18180319666862488,RNA PCA
0.16090083,-0.08639186,Hair Shaft-cuticle.cortex,0.36939796805381775,0.3949199318885803,RNA PCA
0.16138598,-0.086279236,Hair Shaft-cuticle.cortex,0.3701728880405426,0.39581623673439026,RNA PCA
0.09591926,-0.03776701,Hair Shaft-cuticle.cortex,0.2069082409143448,0.24633027613162994,RNA PCA
0.022938965,0.009147454,Hair Shaft-cuticle.cortex,0.049400169402360916,0.12925390899181366,RNA PCA
0.15222058,0.008674977,Hair Shaft-cuticle.cortex,0.307331383228302,0.36956867575645447,RNA PCA
0.084432535,-0.039301686,Hair Shaft-cuticle.cortex,0.18680442869663239,0.22335267066955566,RNA PCA
0.12668878,-0.075429745,Hair Shaft-cuticle.cortex,0.2970530688762665,0.32107308506965637,RNA PCA
0.10121515,-0.050122056,Hair Shaft-cuticle.cortex,0.22685930132865906,0.2594194710254669,RNA PCA
0.08458716,-0.038621884,Hair Shaft-cuticle.cortex,0.18651363253593445,0.22357594966888428,RNA PCA
0.048369355,-0.018915614,Hair Shaft-cuticle.cortex,0.10396602004766464,0.15260747075080872,RNA PCA
0.1046306,-0.023271332,Hair Shaft-cuticle.cortex,0.2152014672756195,0.264193594455719,RNA PCA
0.132647,-0.07135551,Hair Shaft-cuticle.cortex,0.30355238914489746,0.33066633343696594,RNA PCA
0.16305727,-0.08644282,Hair Shaft-cuticle.cortex,0.3733856678009033,0.3992299735546112,RNA PCA
0.16120297,-0.086187206,Hair Shaft-cuticle.cortex,0.3697489798069,0.3953990340232849,RNA PCA
0.15347882,-0.08229225,Hair Shaft-cuticle.cortex,0.35188376903533936,0.37783125042915344,RNA PCA
0.08565791,-0.008362403,Hair Shaft-cuticle.cortex,0.172557532787323,0.23021288216114044,RNA PCA
0.02630613,0.045563247,Hair Shaft-cuticle.cortex,0.10532193630933762,0.1883760541677475,RNA PCA
0.13084552,-0.07379024,Hair Shaft-cuticle.cortex,0.30272749066352844,0.3283592164516449,RNA PCA
0.002156807,0.03446361,Hair Shaft-cuticle.cortex,0.0690898522734642,0.14539189636707306,RNA PCA
0.14106102,-0.07868837,Hair Shaft-cuticle.cortex,0.3259027302265167,0.3512209951877594,RNA PCA
0.13382451,-0.07957332,Hair Shaft-cuticle.cortex,0.31394335627555847,0.33748379349708557,RNA PCA
0.16001844,-0.08533188,Hair Shaft-cuticle.cortex,0.366754412651062,0.39254918694496155,RNA PCA
0.11448667,-0.050552264,Hair Shaft-cuticle.cortex,0.2516207993030548,0.2862062454223633,RNA PCA
0.15930742,-0.085268945,Hair Shaft-cuticle.cortex,0.36539605259895325,0.39110150933265686,RNA PCA
0.12369377,-0.070093766,Hair Shaft-cuticle.cortex,0.2862863838672638,0.3122979402542114,RNA PCA
0.1406316,-0.080784544,Hair Shaft-cuticle.cortex,0.32725614309310913,0.3515762686729431,RNA PCA
0.13002175,-0.059957687,Hair Shaft-cuticle.cortex,0.2883417010307312,0.3204694092273712,RNA PCA
0.11151637,-0.037917808,Hair Shaft-cuticle.cortex,0.23667162656784058,0.277889221906662,RNA PCA
0.11111854,-0.077691495,Hair Shaft-cuticle.cortex,0.2728504538536072,0.2921072244644165,RNA PCA
0.04791427,0.0050759306,Hair Shaft-cuticle.cortex,0.09644009917974472,0.16692613065242767,RNA PCA
0.08534763,-0.050272405,Hair Shaft-cuticle.cortex,0.1987578570842743,0.22774644196033478,RNA PCA
0.06849871,-0.015478993,Hair Shaft-cuticle.cortex,0.1406833529472351,0.19360238313674927,RNA PCA
-0.05004396,0.044929728,Hair Shaft-cuticle.cortex,0.13471077382564545,0.16157202422618866,RNA PCA
0.03414643,-0.090690665,Hair Shaft-cuticle.cortex,0.19442223012447357,0.1694599986076355,RNA PCA
0.09120585,-0.028173225,Hair Shaft-cuticle.cortex,0.19149939715862274,0.23662260174751282,RNA PCA
0.09300364,-0.04231668,Hair Shaft-cuticle.cortex,0.205072283744812,0.2410818636417389,RNA PCA
0.07822627,-0.02273977,Hair Shaft-cuticle.cortex,0.16329079866409302,0.2111382633447647,RNA PCA
